product_id,week_start,Group,Sub-Group,sales_units,production_units,delivery_units,factory_units,production_to_demand_ratio,delivery_to_demand_ratio,demand_production_gap,demand_delivery_gap,factory_delivery_gap
ATWWP002K12P,2023-01-17,A,ATWWP,53.0,0,94.0,50.0,0.0,1.7735849056603774,53.0,-41.0,-44.0
ATWWP002K12P,2023-01-24,A,ATWWP,108.0,2,69.0,72.0,0.018518518518518517,0.6388888888888888,106.0,39.0,3.0
ATWWP002K12P,2023-01-31,A,ATWWP,19.92,0,35.751000000000005,0.0,0.0,1.7947289156626507,19.92,-15.831000000000003,-35.751000000000005
ATWWP002K12P,2023-02-07,A,ATWWP,130.0,795,50.0,150.0,6.115384615384615,0.38461538461538464,-665.0,80.0,100.0
ATWWP002K12P,2023-02-14,A,ATWWP,16.666999999999998,0,145.667,110.0,0.0,8.739845203095939,16.666999999999998,-129.0,-35.667
ATWWP002K12P,2023-02-21,A,ATWWP,197.0,0,97.0,150.0,0.0,0.49238578680203043,197.0,100.0,53.0
ATWWP002K12P,2023-02-28,A,ATWWP,382.83,31,161.82999999999998,150.0,0.08097589008175952,0.4227202674816498,351.83,221.0,-11.829999999999984
ATWWP002K12P,2023-03-07,A,ATWWP,162.0,0,191.0,161.0,0.0,1.1790123456790123,162.0,-29.0,-30.0
ATWWP002K12P,2023-03-14,A,ATWWP,94.58300000000001,0,54.083,80.0,0.0,0.5718046583424081,94.58300000000001,40.500000000000014,25.917
ATWWP002K12P,2023-03-21,A,ATWWP,36.66666666666667,0,93.249,10.0,0.0,2.543154545454545,36.66666666666667,-56.582333333333324,-83.249
ATWWP002K12P,2023-03-28,A,ATWWP,31.66666666666667,0,39.16666666666667,24.0,0.0,1.236842105263158,31.66666666666667,-7.5,-15.166666666666671
ATWWP002K12P,2023-04-04,A,ATWWP,2.417,0,0.0,0.0,0.0,0.0,2.417,2.417,0.0
ATWWP002K12P,2023-04-11,A,ATWWP,41.0,0,0.0,0.0,0.0,0.0,41.0,41.0,0.0
ATWWP002K12P,2023-04-18,A,ATWWP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
ATWWP002K12P,2023-04-25,A,ATWWP,15.0,0,0.0,0.0,0.0,0.0,15.0,15.0,0.0
ATWWP002K12P,2023-05-02,A,ATWWP,263.75,421,64.0,280.0,1.5962085308056873,0.24265402843601896,-157.25,199.75,216.0
ATWWP002K12P,2023-05-09,A,ATWWP,150.0,0,119.33333333333333,70.0,0.0,0.7955555555555556,150.0,30.66666666666667,-49.33333333333333
ATWWP002K12P,2023-05-16,A,ATWWP,91.75,0,159.75,30.416,0.0,1.7411444141689374,91.75,-68.0,-129.334
ATWWP002K12P,2023-05-23,A,ATWWP,87.0,0,48.0,20.0,0.0,0.5517241379310345,87.0,39.0,-28.0
ATWWP002K12P,2023-05-30,A,ATWWP,201.9166666666667,460,40.83333333333334,120.0,2.278167560874948,0.2022286421791168,-258.08333333333326,161.08333333333337,79.16666666666666
ATWWP002K12P,2023-06-06,A,ATWWP,145.66666666666669,0,260.3333333333333,103.0,0.0,1.7871853546910752,145.66666666666669,-114.66666666666663,-157.33333333333331
ATWWP002K12P,2023-06-13,A,ATWWP,243.667,0,72.167,112.0,0.0,0.29617059347388036,243.667,171.5,39.833
ATWWP002K12P,2023-06-20,A,ATWWP,148.0,0,109.0,0.0,0.0,0.7364864864864865,148.0,39.0,-109.0
ATWWP002K12P,2023-06-27,A,ATWWP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
ATWWP002K12P,2023-07-04,A,ATWWP,9.5,0,0.0,0.0,0.0,0.0,9.5,9.5,0.0
ATWWP002K12P,2023-07-11,A,ATWWP,32.583,414,164.583,313.0,12.706012337722125,5.051192339563577,-381.41700000000003,-132.0,148.417
ATWWP002K12P,2023-07-18,A,ATWWP,265.0,0,80.0,80.0,0.0,0.3018867924528302,265.0,185.0,0.0
ATWWP002K12P,2023-07-25,A,ATWWP,42.0,0,78.0,18.0,0.0,1.8571428571428572,42.0,-36.0,-60.0
ATWWP002K12P,2023-08-01,A,ATWWP,380.33299999999997,0,91.333,4.0,0.0,0.2401395619102208,380.33299999999997,289.0,-87.333
ATWWP002K12P,2023-08-08,A,ATWWP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2022-12-27,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-01-03,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-01-10,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-01-17,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-01-24,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-01-31,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-02-07,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-02-14,E,EEA,5.0,0,0.6210416666666667,0.0,0.0,0.12420833333333334,5.0,4.378958333333333,-0.6210416666666667
EEA200G24P,2023-02-21,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-02-28,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-03-07,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-03-14,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-03-21,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-03-28,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-04-04,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-04-11,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-04-18,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-04-25,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-05-02,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-05-09,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-05-16,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-05-23,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-05-30,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-06-06,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-06-13,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-06-20,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-06-27,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-07-04,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-07-11,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-07-18,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-07-25,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-08-01,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA200G24P,2023-08-08,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2022-12-27,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-01-03,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-01-10,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-01-17,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-01-24,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-01-31,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-02-07,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-02-14,E,EEA,5.0,0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
EEA500G12P,2023-02-21,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-02-28,E,EEA,50.0,0,0.0,0.0,0.0,0.0,50.0,50.0,0.0
EEA500G12P,2023-03-07,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-03-14,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-03-21,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-03-28,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-04-04,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-04-11,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-04-18,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-04-25,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-05-02,E,EEA,60.0,0,0.0,0.0,0.0,0.0,60.0,60.0,0.0
EEA500G12P,2023-05-09,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-05-16,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-05-23,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-05-30,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-06-06,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-06-13,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-06-20,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-06-27,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-07-04,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-07-11,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-07-18,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-07-25,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-08-01,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
EEA500G12P,2023-08-08,E,EEA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAC1K25P,2022-12-27,M,MAC,0.0,25,0.0,0.0,,,-25.0,0.0,0.0
MAC1K25P,2023-01-03,M,MAC,37.0,4,25.0,29.0,0.10810810810810811,0.6756756756756757,33.0,12.0,4.0
MAC1K25P,2023-01-10,M,MAC,0.0,33,24.0,20.0,,,-33.0,-24.0,-4.0
MAC1K25P,2023-01-17,M,MAC,90.0,25,38.0,38.0,0.2777777777777778,0.4222222222222222,65.0,52.0,0.0
MAC1K25P,2023-01-24,M,MAC,58.0,150,0.0,150.0,2.586206896551724,0.0,-92.0,58.0,150.0
MAC1K25P,2023-01-31,M,MAC,51.0,43,158.0,43.0,0.8431372549019608,3.0980392156862746,8.0,-107.0,-115.0
MAC1K25P,2023-02-07,M,MAC,30.0,0,35.0,0.0,0.0,1.1666666666666667,30.0,-5.0,-35.0
MAC1K25P,2023-02-14,M,MAC,60.0,80,50.0,80.0,1.3333333333333333,0.8333333333333334,-20.0,10.0,30.0
MAC1K25P,2023-02-21,M,MAC,0.0,0,30.0,0.0,,,0.0,-30.0,-30.0
MAC1K25P,2023-02-28,M,MAC,25.0,10,0.0,10.0,0.4,0.0,15.0,25.0,10.0
MAC1K25P,2023-03-07,M,MAC,70.0,25,10.0,25.0,0.35714285714285715,0.14285714285714285,45.0,60.0,15.0
MAC1K25P,2023-03-14,M,MAC,0.0,0,25.0,0.0,,,0.0,-25.0,-25.0
MAC1K25P,2023-03-21,M,MAC,0.0,70,70.0,70.0,,,-70.0,-70.0,0.0
MAC1K25P,2023-03-28,M,MAC,20.0,0,0.0,0.0,0.0,0.0,20.0,20.0,0.0
MAC1K25P,2023-04-04,M,MAC,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAC1K25P,2023-04-11,M,MAC,10.0,0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
MAC1K25P,2023-04-18,M,MAC,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAC1K25P,2023-04-25,M,MAC,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAC1K25P,2023-05-02,M,MAC,48.0,30,30.0,30.0,0.625,0.625,18.0,18.0,0.0
MAC1K25P,2023-05-09,M,MAC,0.0,48,18.0,18.0,,,-48.0,-18.0,0.0
MAC1K25P,2023-05-16,M,MAC,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAC1K25P,2023-05-23,M,MAC,150.0,200,30.0,30.0,1.3333333333333333,0.2,-50.0,120.0,0.0
MAC1K25P,2023-05-30,M,MAC,0.0,0,150.0,150.0,,,0.0,-150.0,0.0
MAC1K25P,2023-06-06,M,MAC,20.0,0,0.0,20.0,0.0,0.0,20.0,20.0,20.0
MAC1K25P,2023-06-13,M,MAC,17.0,0,0.0,0.0,0.0,0.0,17.0,17.0,0.0
MAC1K25P,2023-06-20,M,MAC,42.0,0,49.0,0.0,0.0,1.1666666666666667,42.0,-7.0,-49.0
MAC1K25P,2023-06-27,M,MAC,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAC1K25P,2023-07-04,M,MAC,25.0,45,25.0,45.0,1.8,1.0,-20.0,0.0,20.0
MAC1K25P,2023-07-11,M,MAC,10.0,1,22.0,2.0,0.1,2.2,9.0,-12.0,-20.0
MAC1K25P,2023-07-18,M,MAC,65.0,78,0.0,78.0,1.2,0.0,-13.0,65.0,78.0
MAC1K25P,2023-07-25,M,MAC,0.0,5,83.0,5.0,,,-5.0,-83.0,-78.0
MAC1K25P,2023-08-01,M,MAC,60.0,60,0.0,0.0,1.0,0.0,0.0,60.0,0.0
MAC1K25P,2023-08-08,M,MAC,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAHS025K,2022-12-27,M,MAHS,25.0,48,0.0,43.0,1.92,0.0,-23.0,25.0,43.0
MAHS025K,2023-01-03,M,MAHS,279.0,56,97.0,61.0,0.2007168458781362,0.34767025089605735,223.0,182.0,-36.0
MAHS025K,2023-01-10,M,MAHS,264.0,418,266.0,267.0,1.5833333333333333,1.0075757575757576,-154.0,-2.0,1.0
MAHS025K,2023-01-17,M,MAHS,185.0,185,237.0,299.0,1.0,1.281081081081081,0.0,-52.0,62.0
MAHS025K,2023-01-24,M,MAHS,43.0,270,165.0,143.0,6.27906976744186,3.8372093023255816,-227.0,-122.0,-22.0
MAHS025K,2023-01-31,M,MAHS,50.0,58,70.0,28.0,1.16,1.4,-8.0,-20.0,-42.0
MAHS025K,2023-02-07,M,MAHS,228.0,220,172.0,213.0,0.9649122807017544,0.7543859649122807,8.0,56.0,41.0
MAHS025K,2023-02-14,M,MAHS,228.0,163,161.0,164.0,0.7149122807017544,0.706140350877193,65.0,67.0,3.0
MAHS025K,2023-02-21,M,MAHS,61.0,98,171.0,145.0,1.6065573770491803,2.80327868852459,-37.0,-110.0,-26.0
MAHS025K,2023-02-28,M,MAHS,104.0,65,23.0,68.0,0.625,0.22115384615384615,39.0,81.0,45.0
MAHS025K,2023-03-07,M,MAHS,137.0,200,197.0,190.0,1.4598540145985401,1.437956204379562,-63.0,-60.0,-7.0
MAHS025K,2023-03-14,M,MAHS,410.0,906,466.0,902.0,2.209756097560976,1.1365853658536584,-496.0,-56.0,436.0
MAHS025K,2023-03-21,M,MAHS,285.0,260,250.0,250.0,0.9122807017543859,0.8771929824561403,25.0,35.0,0.0
MAHS025K,2023-03-28,M,MAHS,15.0,37,55.0,60.0,2.466666666666667,3.6666666666666665,-22.0,-40.0,5.0
MAHS025K,2023-04-04,M,MAHS,496.0,339,310.0,305.0,0.6834677419354839,0.625,157.0,186.0,-5.0
MAHS025K,2023-04-11,M,MAHS,0.0,10,33.0,33.0,,,-10.0,-33.0,0.0
MAHS025K,2023-04-18,M,MAHS,10.0,0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
MAHS025K,2023-04-25,M,MAHS,215.0,200,205.0,205.0,0.9302325581395349,0.9534883720930233,15.0,10.0,0.0
MAHS025K,2023-05-02,M,MAHS,177.0,50,12.0,17.0,0.2824858757062147,0.06779661016949153,127.0,165.0,5.0
MAHS025K,2023-05-09,M,MAHS,165.0,250,290.0,285.0,1.5151515151515151,1.7575757575757576,-85.0,-125.0,-5.0
MAHS025K,2023-05-16,M,MAHS,120.0,17,22.0,22.0,0.14166666666666666,0.18333333333333332,103.0,98.0,0.0
MAHS025K,2023-05-23,M,MAHS,170.0,614,163.0,663.0,3.611764705882353,0.9588235294117647,-444.0,7.0,500.0
MAHS025K,2023-05-30,M,MAHS,53.0,161,160.0,162.0,3.0377358490566038,3.018867924528302,-108.0,-107.0,2.0
MAHS025K,2023-06-06,M,MAHS,87.0,610,77.0,50.0,7.011494252873563,0.8850574712643678,-523.0,10.0,-27.0
MAHS025K,2023-06-13,M,MAHS,305.0,348,98.0,628.0,1.140983606557377,0.32131147540983607,-43.0,207.0,530.0
MAHS025K,2023-06-20,M,MAHS,161.0,630,344.0,770.0,3.9130434782608696,2.1366459627329193,-469.0,-183.0,426.0
MAHS025K,2023-06-27,M,MAHS,0.0,55,51.0,16.0,,,-55.0,-51.0,-35.0
MAHS025K,2023-07-04,M,MAHS,297.0,240,273.0,291.0,0.8080808080808081,0.9191919191919192,57.0,24.0,18.0
MAHS025K,2023-07-11,M,MAHS,257.0,109,141.0,117.0,0.42412451361867703,0.5486381322957199,148.0,116.0,-24.0
MAHS025K,2023-07-18,M,MAHS,341.0,873,263.0,821.0,2.560117302052786,0.7712609970674487,-532.0,78.0,558.0
MAHS025K,2023-07-25,M,MAHS,585.0,620,448.0,600.0,1.0598290598290598,0.7658119658119659,-35.0,137.0,152.0
MAHS025K,2023-08-01,M,MAHS,127.0,796,477.0,792.0,6.267716535433071,3.7559055118110236,-669.0,-350.0,315.0
MAHS025K,2023-08-08,M,MAHS,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2022-12-27,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-01-03,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-01-10,M,MAP,100.0,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
MAP1K25P,2023-01-17,M,MAP,0.0,100,100.0,100.0,,,-100.0,-100.0,0.0
MAP1K25P,2023-01-24,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-01-31,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-02-07,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-02-14,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-02-21,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-02-28,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-03-07,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-03-14,M,MAP,15.0,0,0.0,0.0,0.0,0.0,15.0,15.0,0.0
MAP1K25P,2023-03-21,M,MAP,0.0,15,0.0,15.0,,,-15.0,0.0,15.0
MAP1K25P,2023-03-28,M,MAP,0.0,0,15.0,0.0,,,0.0,-15.0,-15.0
MAP1K25P,2023-04-04,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-04-11,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-04-18,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-04-25,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-05-02,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-05-09,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-05-16,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-05-23,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-05-30,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-06-06,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-06-13,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-06-20,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-06-27,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-07-04,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-07-11,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-07-18,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAP1K25P,2023-07-25,M,MAP,465.0,490,440.0,463.0,1.053763440860215,0.946236559139785,-25.0,25.0,23.0
MAP1K25P,2023-08-01,M,MAP,10.0,0,23.0,0.0,0.0,2.3,10.0,-13.0,-23.0
MAP1K25P,2023-08-08,M,MAP,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2022-12-27,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-01-03,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-01-10,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-01-17,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-01-24,M,MAPA,10.0,0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
MAPA1K24P,2023-01-31,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-02-07,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-02-14,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-02-21,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-02-28,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-03-07,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-03-14,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-03-21,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-03-28,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-04-04,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-04-11,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-04-18,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-04-25,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-05-02,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-05-09,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-05-16,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-05-23,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-05-30,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-06-06,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-06-13,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-06-20,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-06-27,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-07-04,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-07-11,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-07-18,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-07-25,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-08-01,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAPA1K24P,2023-08-08,M,MAPA,0.0,0,0.0,0.0,,,0.0,0.0,0.0
MAR01K24P,2022-12-27,M,MAR,2606.0,300,1099.0,905.0,0.11511895625479662,0.4217191097467383,2306.0,1507.0,-194.0
MAR01K24P,2023-01-03,M,MAR,7173.875,6850,6605.75,7064.0,0.9548535484657873,0.9208063982157482,323.875,568.125,458.25
MAR01K24P,2023-01-10,M,MAR,5262.9169999999995,6195,5972.916,5595.0,1.1771038760444066,1.1349059846469174,-932.0830000000005,-709.9990000000007,-377.91600000000017
MAR01K24P,2023-01-17,M,MAR,4226.709,4266,3999.209,4620.0,1.0092958848125102,0.9461756179571388,-39.29100000000017,227.5,620.7910000000002
MAR01K24P,2023-01-24,M,MAR,3727.0,4985,3979.001,4273.0,1.3375368929433862,1.067614971827207,-1258.0,-252.0010000000002,293.9989999999998
MAR01K24P,2023-01-31,M,MAR,4941.496,4555,4779.6630000000005,5250.0,0.9217856292912106,0.9672502011536588,386.4960000000001,161.83299999999963,470.33699999999953
MAR01K24P,2023-02-07,M,MAR,5104.576999999999,2975,4272.16,2815.0,0.5828102896674887,0.8369273301196163,2129.5769999999993,832.4169999999995,-1457.1599999999999
MAR01K24P,2023-02-14,M,MAR,5870.499,7587,5623.916,6810.0,1.2923943944117868,0.9579962452936284,-1716.5010000000002,246.58299999999963,1186.0839999999998
MAR01K24P,2023-02-21,M,MAR,3264.17,4688,4272.17,3716.0,1.4361997077358104,1.308807445690635,-1423.83,-1008.0,-556.1700000000001
MAR01K24P,2023-02-28,M,MAR,6713.375,3351,5689.375,5697.0,0.49915281062058947,0.8474686726125086,3362.375,1024.0,7.625
MAR01K24P,2023-03-07,M,MAR,4819.4169999999995,5565,5069.4169999999995,5123.0,1.1547039818301676,1.051873494242146,-745.5830000000005,-250.0,53.58300000000054
MAR01K24P,2023-03-14,M,MAR,5126.251,5851,4878.959,5217.0,1.1413799285286654,0.9517596777840179,-724.7489999999998,247.29200000000037,338.04100000000017
MAR01K24P,2023-03-21,M,MAR,5040.166,3391,4922.625,3803.0,0.6727953007896962,0.9766791411235265,1649.1660000000002,117.54100000000017,-1119.625
MAR01K24P,2023-03-28,M,MAR,4133.041,5709,5497.624,5756.666,1.3813073714971615,1.330164399530515,-1575.9589999999998,-1364.5829999999996,259.04200000000037
MAR01K24P,2023-04-04,M,MAR,6629.791,6351,5684.75,5965.0,0.9579487498173019,0.8574553858485131,278.79100000000017,945.0410000000002,280.25
MAR01K24P,2023-04-11,M,MAR,8443.368,7120,6915.534,7418.0,0.8432653888827302,0.8190492230114806,1323.3680000000004,1527.8340000000007,502.46600000000035
