Date,product_id,Group,Sub-Group,sales_units,production_units,delivery_units,factory_units
2023-03-04,POV500M24P,P,POV,162.0,1000,1481.0,761.0
2023-03-04,SE200G24P,S,SE,5.0,0,317.0,85.0
2023-03-04,SE500G24P,S,SE,190.0,11,2087.0,1050.0
2023-03-04,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-03-04,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-03-04,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-03-04,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-03-04,SOP001L12P,S,SOP,4.0,0,11.0,0.0
2023-03-04,SOS001L12P,S,SOS,4969.166032608694,9003,9334.000000000004,6515.0
2023-03-04,SOS002L09P,S,SOS,974.110990338164,3000,5702.881038647338,3095.0
2023-03-04,SOS003L04P,S,SOS,224.0,0,1012.999999999999,592.0
2023-03-04,SOS005L04P,S,SOS,4780.999999999998,6002,10083.0,6858.0
2023-03-04,SOS008L02P,S,SOS,675.0,1000,710.0,540.0
2023-03-04,SOS250M48P,S,SOS,5.0,0,101.9789855072464,0.0
2023-03-04,SOS500M24P,S,SOS,317.0,2601,3046.000000000001,2024.0
2023-03-05,AT5X5K,A,AT,1567.0,0,162.0,10.0
2023-03-05,ATN01K24P,A,ATN,3384.333,0,1282.5,100.0
2023-03-05,ATN02K12P,A,ATN,475.167,0,682.0,220.0
2023-03-05,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-03-05,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-03-05,ATWWP001K24P,A,ATWWP,204.0,0,87.0,0.0
2023-03-05,ATWWP002K12P,A,ATWWP,3.0,0,7.0,0.0
2023-03-05,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-03-05,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-03-05,MAC1K25P,M,MAC,25.0,0,0.0,0.0
2023-03-05,MAHS025K,M,MAHS,25.0,15,0.0,30.0
2023-03-05,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-03-05,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-03-05,MAR01K24P,M,MAR,1602.0,0,323.0,300.0
2023-03-05,MAR02K12P,M,MAR,52.0,0,365.0,100.0
2023-03-05,MASR025K,M,MASR,5.0,0,40.0,25.0
2023-03-05,POP001L12P,P,POP,5372.0,3652,6096.0,5772.0
2023-03-05,POP002L09P,P,POP,460.0000000000001,0,232.0,451.0
2023-03-05,POP005L04P,P,POP,188.0,100,26.0,165.0
2023-03-05,POP015K,P,POP,0.0,0,0.0,0.0
2023-03-05,POP500M24P,P,POP,912.0,1001,500.0,587.0
2023-03-05,POPF01L12P,P,POPF,300.0000000000001,471,111.0,215.0
2023-03-05,POV001L24P,P,POV,3326.0,2000,1270.0,1358.0
2023-03-05,POV002L09P,P,POV,1100.0,0,597.0000000000001,604.0
2023-03-05,POV005L04P,P,POV,849.0,0,501.0000000000001,557.0
2023-03-05,POV500M24P,P,POV,2330.0,1510,605.9999999999999,816.0
2023-03-05,SE200G24P,S,SE,201.0,1,114.0,52.0
2023-03-05,SE500G24P,S,SE,2760.0,1100,1084.0,1100.0
2023-03-05,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-03-05,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-03-05,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-03-05,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-03-05,SOP001L12P,S,SOP,207.0,0,150.0,150.0
2023-03-05,SOS001L12P,S,SOS,19064.99999999999,11571,10103.16603260869,10644.0
2023-03-05,SOS002L09P,S,SOS,11536.88798309179,4190,6768.110990338165,3291.0
2023-03-05,SOS003L04P,S,SOS,2391.000000000002,0,849.9999999999998,1036.0
2023-03-05,SOS005L04P,S,SOS,20491.50000000001,6004,10140.0,8431.0
2023-03-05,SOS008L02P,S,SOS,833.0000000000006,1760,720.0000000000001,650.0
2023-03-05,SOS250M48P,S,SOS,599.9999999999997,0,37.99999999999999,0.0
2023-03-05,SOS500M24P,S,SOS,7872.0,3000,2788.0,3342.0
2023-03-06,AT5X5K,A,AT,440.0,0,1883.0,1660.0
2023-03-06,ATN01K24P,A,ATN,5002.0,0,3360.333,1578.0
2023-03-06,ATN02K12P,A,ATN,1352.0,0,355.0,440.0
2023-03-06,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-03-06,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-03-06,ATWWP001K24P,A,ATWWP,106.0,0,180.0,55.0
2023-03-06,ATWWP002K12P,A,ATWWP,268.0,0,26.0,90.0
2023-03-06,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-03-06,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-03-06,MAC1K25P,M,MAC,0.0,10,0.0,10.0
2023-03-06,MAHS025K,M,MAHS,10.0,0,20.0,35.0
2023-03-06,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-03-06,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-03-06,MAR01K24P,M,MAR,1392.0,500,917.0,1260.0
2023-03-06,MAR02K12P,M,MAR,177.0,0,145.0,280.0
2023-03-06,MASR025K,M,MASR,77.0,286,174.0,213.0
2023-03-06,POP001L12P,P,POP,4108.0,0,2442.0,2400.0
2023-03-06,POP002L09P,P,POP,327.0000000000001,301,116.0,156.0
2023-03-06,POP005L04P,P,POP,239.0,0,145.0,20.0
2023-03-06,POP015K,P,POP,0.0,0,0.0,0.0
2023-03-06,POP500M24P,P,POP,675.0000000000001,0,256.0000000000001,286.0
2023-03-06,POPF01L12P,P,POPF,262.0,0,77.0,50.0
2023-03-06,POV001L24P,P,POV,3238.0,1007,1496.0,1375.0
2023-03-06,POV002L09P,P,POV,1487.0,701,510.0,610.0
2023-03-06,POV005L04P,P,POV,699.0,0,387.0,290.0
2023-03-06,POV500M24P,P,POV,1956.0,0,1080.0,920.0
2023-03-06,SE200G24P,S,SE,90.0,300,94.0,204.0
2023-03-06,SE500G24P,S,SE,1317.0,1000,2119.0,1238.0
2023-03-06,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-03-06,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-03-06,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-03-06,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-03-06,SOP001L12P,S,SOP,18.0,0,0.0,14.0
2023-03-06,SOS001L12P,S,SOS,17717.32998188406,9737,11883.32998188406,12590.0
2023-03-06,SOS002L09P,S,SOS,10460.1100241546,3016,7729.998007246375,3995.0
2023-03-06,SOS003L04P,S,SOS,2026.0,0,1624.999999999999,1567.0
2023-03-06,SOS005L04P,S,SOS,19242.5,13085,15952.5,14899.0
2023-03-06,SOS008L02P,S,SOS,1228.0,1000,868.9999999999999,1235.0
2023-03-06,SOS250M48P,S,SOS,830.9999999999998,0,37.99999999999999,0.0
2023-03-06,SOS500M24P,S,SOS,5415.000000000004,6341,5524.000000000002,6181.999999999999
2023-03-07,AT5X5K,A,AT,369.0,400,862.0,770.0
2023-03-07,ATN01K24P,A,ATN,2406.0,2500,3491.0,2155.0
2023-03-07,ATN02K12P,A,ATN,397.0,500,535.0,720.0
2023-03-07,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-03-07,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-03-07,ATWWP001K24P,A,ATWWP,82.0,0,78.0,103.0
2023-03-07,ATWWP002K12P,A,ATWWP,36.0,0,39.0,1.0
2023-03-07,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-03-07,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-03-07,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-03-07,MAHS025K,M,MAHS,65.0,0,5.0,0.0
2023-03-07,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-03-07,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-03-07,MAR01K24P,M,MAR,965.0,2500,1222.0,660.0
2023-03-07,MAR02K12P,M,MAR,97.0,500,73.0,450.0
2023-03-07,MASR025K,M,MASR,3.0,0,142.0,5.0
2023-03-07,POP001L12P,P,POP,1855.9999999999998,2000,4792.0,5740.0
2023-03-07,POP002L09P,P,POP,391.0000000000001,224,91.00000000000004,92.0
2023-03-07,POP005L04P,P,POP,182.0,105,57.00000000000001,217.0
2023-03-07,POP015K,P,POP,0.0,0,0.0,0.0
2023-03-07,POP500M24P,P,POP,404.9999999999999,500,171.0,415.0
2023-03-07,POPF01L12P,P,POPF,60.00000000000001,0,71.0,701.0
2023-03-07,POV001L24P,P,POV,2506.0,1000,2308.0,2305.0
2023-03-07,POV002L09P,P,POV,814.9999999999999,705,428.0000000000001,300.0
2023-03-07,POV005L04P,P,POV,817.0,1005,250.0,58.0
2023-03-07,POV500M24P,P,POV,1790.0,1710,1704.0,1140.0
2023-03-07,SE200G24P,S,SE,65.0,100,133.0,30.0
2023-03-07,SE500G24P,S,SE,1089.0,1000,1174.0,215.0
2023-03-07,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-03-07,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-03-07,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-03-07,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-03-07,SOP001L12P,S,SOP,130.0,0,10.0,70.0
2023-03-07,SOS001L12P,S,SOS,17482.99999999999,13994,13982.25,15485.0
2023-03-07,SOS002L09P,S,SOS,10081.77801932367,3234,7815.999999999999,3988.0
2023-03-07,SOS003L04P,S,SOS,2158.000000000001,0,1323.0,1541.0
2023-03-07,SOS005L04P,S,SOS,21303.0,12753,13671.0,14489.0
2023-03-07,SOS008L02P,S,SOS,409.0000000000001,1068,1206.0,680.0
2023-03-07,SOS250M48P,S,SOS,174.0,0,10.0,0.0
2023-03-07,SOS500M24P,S,SOS,5518.000000000004,5001,4544.0,4940.0
2023-03-08,AT5X5K,A,AT,0.0,0,244.0,110.0
2023-03-08,ATN01K24P,A,ATN,20.0,0,1688.0,2784.0
2023-03-08,ATN02K12P,A,ATN,0.0,0,181.0,490.0
2023-03-08,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-03-08,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-03-08,ATWWP001K24P,A,ATWWP,0.0,0,72.97,12.0
2023-03-08,ATWWP002K12P,A,ATWWP,0.0,0,12.0,100.0
2023-03-08,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-03-08,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-03-08,MAC1K25P,M,MAC,0.0,0,10.0,0.0
2023-03-08,MAHS025K,M,MAHS,0.0,0,25.0,0.0
2023-03-08,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-03-08,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-03-08,MAR01K24P,M,MAR,0.0,0,556.0,860.0
2023-03-08,MAR02K12P,M,MAR,0.0,0,5.0,104.0
2023-03-08,MASR025K,M,MASR,0.0,181,0.0,80.0
2023-03-08,POP001L12P,P,POP,0.0,2016,4420.0,3828.0
2023-03-08,POP002L09P,P,POP,0.0,0,328.9999999999999,120.0
2023-03-08,POP005L04P,P,POP,0.0,0,226.0,123.0
2023-03-08,POP015K,P,POP,0.0,0,0.0,0.0
2023-03-08,POP500M24P,P,POP,0.0,308,448.0000000000001,410.0
2023-03-08,POPF01L12P,P,POPF,0.0,0,474.0000000000001,400.0
2023-03-08,POV001L24P,P,POV,0.0,1004,1599.0,1279.0
2023-03-08,POV002L09P,P,POV,0.0,713,396.0000000000001,220.0
2023-03-08,POV005L04P,P,POV,0.0,0,319.0,366.0
2023-03-08,POV500M24P,P,POV,0.0,1210,1213.0,1249.0
2023-03-08,SE200G24P,S,SE,0.0,0,29.0,80.0
2023-03-08,SE500G24P,S,SE,0.0,0,701.0,350.0
2023-03-08,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-03-08,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-03-08,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-03-08,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-03-08,SOP001L12P,S,SOP,0.0,336,106.0,110.0
2023-03-08,SOS001L12P,S,SOS,200.0,9240,12293.0,12848.0
2023-03-08,SOS002L09P,S,SOS,47.99999999999999,5507,6763.999999999999,4819.0
2023-03-08,SOS003L04P,S,SOS,10.0,0,1549.0,1740.0
2023-03-08,SOS005L04P,S,SOS,49.99999999999999,11446,11462.0,13358.0
2023-03-08,SOS008L02P,S,SOS,0.0,0,162.0,377.0
2023-03-08,SOS250M48P,S,SOS,10.0,0,40.99999999999999,0.0
2023-03-08,SOS500M24P,S,SOS,200.0,1508,5027.0,4393.0
2023-03-09,AT5X5K,A,AT,1276.0,725,350.0,360.0
2023-03-09,ATN01K24P,A,ATN,3861.0,3000,1723.0,1000.0
2023-03-09,ATN02K12P,A,ATN,1158.0,500,347.0,0.0
2023-03-09,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-03-09,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-03-09,ATWWP001K24P,A,ATWWP,92.0,0,54.0,2.0
2023-03-09,ATWWP002K12P,A,ATWWP,12.0,0,55.0,0.0
2023-03-09,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-03-09,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-03-09,MAC1K25P,M,MAC,0.0,25,0.0,25.0
2023-03-09,MAHS025K,M,MAHS,65.0,200,45.0,109.0
2023-03-09,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-03-09,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-03-09,MAR01K24P,M,MAR,1293.0,1200,519.0,410.0
2023-03-09,MAR02K12P,M,MAR,560.0,406,202.0,0.0
2023-03-09,MASR025K,M,MASR,5.0,0,77.0,3.0
2023-03-09,POP001L12P,P,POP,13026.0,3586,1324.0,1370.0
2023-03-09,POP002L09P,P,POP,558.0,2,145.0,195.0
2023-03-09,POP005L04P,P,POP,215.0,401,111.0,97.0
2023-03-09,POP015K,P,POP,0.0,0,0.0,0.0
2023-03-09,POP500M24P,P,POP,940.0,731,449.0,725.0
2023-03-09,POPF01L12P,P,POPF,170.0,0,51.00000000000001,50.0
2023-03-09,POV001L24P,P,POV,5999.000000000001,685,1114.0,1310.0
2023-03-09,POV002L09P,P,POV,1550.0,0,405.0000000000001,390.0
2023-03-09,POV005L04P,P,POV,462.0,1600,440.0,480.0
2023-03-09,POV500M24P,P,POV,2868.000000000001,1000,451.0,865.0
2023-03-09,SE200G24P,S,SE,100.0,2,147.0,40.0
2023-03-09,SE500G24P,S,SE,1094.0,500,544.0,440.0
2023-03-09,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-03-09,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-03-09,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-03-09,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-03-09,SOP001L12P,S,SOP,201.0,306,10.0,5.0
2023-03-09,SOS001L12P,S,SOS,22738.1660326087,10563,13115.0,11456.0
2023-03-09,SOS002L09P,S,SOS,14697.33297101451,5046,5625.999999999998,4204.0
2023-03-09,SOS003L04P,S,SOS,3998.000000000004,0,1123.0,136.0
2023-03-09,SOS005L04P,S,SOS,28774.0,10280,15194.0,13126.0
2023-03-09,SOS008L02P,S,SOS,2777.0,2062,470.9999999999999,708.0
2023-03-09,SOS250M48P,S,SOS,474.9999999999999,0,12.0,0.0
2023-03-09,SOS500M24P,S,SOS,8654.999999999989,3571,3510.999999999999,4207.0
2023-03-10,AT5X5K,A,AT,0.0,500,355.0,225.0
2023-03-10,ATN01K24P,A,ATN,0.0,2500,1984.0,1278.958
2023-03-10,ATN02K12P,A,ATN,0.0,505,380.0,71.0
2023-03-10,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-03-10,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-03-10,ATWWP001K24P,A,ATWWP,0.0,0,28.0,50.0
2023-03-10,ATWWP002K12P,A,ATWWP,0.0,0,0.0,0.0
2023-03-10,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-03-10,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-03-10,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-03-10,MAHS025K,M,MAHS,0.0,0,61.0,41.0
2023-03-10,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-03-10,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-03-10,MAR01K24P,M,MAR,0.0,500,602.0,810.0
2023-03-10,MAR02K12P,M,MAR,0.0,0,38.0,0.0
2023-03-10,MASR025K,M,MASR,0.0,0,5.0,5.0
2023-03-10,POP001L12P,P,POP,0.0,1314,500.0,1760.0
2023-03-10,POP002L09P,P,POP,0.0,0,84.0,64.0
2023-03-10,POP005L04P,P,POP,0.0,0,20.0,155.0
2023-03-10,POP015K,P,POP,0.0,0,0.0,0.0
2023-03-10,POP500M24P,P,POP,0.0,0,125.0,445.0
2023-03-10,POPF01L12P,P,POPF,0.0,0,238.0,0.0
2023-03-10,POV001L24P,P,POV,0.0,1736,1873.0,2073.0
2023-03-10,POV002L09P,P,POV,0.0,1103,430.0000000000001,770.0
2023-03-10,POV005L04P,P,POV,0.0,0,390.0,625.0
2023-03-10,POV500M24P,P,POV,0.0,0,1062.0,1529.0
2023-03-10,SE200G24P,S,SE,0.0,0,10.0,25.0
2023-03-10,SE500G24P,S,SE,0.0,300,459.0,221.0
2023-03-10,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-03-10,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-03-10,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-03-10,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-03-10,SOP001L12P,S,SOP,0.0,0,0.0,5.0
2023-03-10,SOS001L12P,S,SOS,5.0,10799,8548.0,11309.0
2023-03-10,SOS002L09P,S,SOS,20.0,8481,4670.999999999998,6669.0
2023-03-10,SOS003L04P,S,SOS,0.0,0,291.9999999999999,0.0
2023-03-10,SOS005L04P,S,SOS,20.0,11007,10220.0,11438.0
2023-03-10,SOS008L02P,S,SOS,0.0,0,115.0,305.0
2023-03-10,SOS250M48P,S,SOS,0.0,0,0.0,0.0
2023-03-10,SOS500M24P,S,SOS,0.0,2603,3319.0,4671.0
2023-03-11,AT5X5K,A,AT,186.8,0,568.0,525.0
2023-03-11,ATN01K24P,A,ATN,498.167,1000,1658.0,930.0
2023-03-11,ATN02K12P,A,ATN,117.167,502,732.167,225.0
2023-03-11,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-03-11,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-03-11,ATWWP001K24P,A,ATWWP,61.0,0,45.0,8.0
2023-03-11,ATWWP002K12P,A,ATWWP,1.0,0,10.0,0.0
2023-03-11,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-03-11,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-03-11,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-03-11,MAHS025K,M,MAHS,0.0,0,24.0,20.0
2023-03-11,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-03-11,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-03-11,MAR01K24P,M,MAR,310.417,800,731.0,218.0
2023-03-11,MAR02K12P,M,MAR,70.5,0,334.0,100.0
2023-03-11,MASR025K,M,MASR,10.0,113,15.0,200.0
2023-03-11,POP001L12P,P,POP,880.0,4002,5146.0,3102.0
2023-03-11,POP002L09P,P,POP,68.00000000000001,0,100.0,0.0
2023-03-11,POP005L04P,P,POP,53.0,0,157.0,55.0
2023-03-11,POP015K,P,POP,0.0,0,0.0,0.0
2023-03-11,POP500M24P,P,POP,131.0,0,964.0,200.0
2023-03-11,POPF01L12P,P,POPF,0.0,0,229.0,0.0
2023-03-11,POV001L24P,P,POV,490.0,2001,1624.0,934.0
2023-03-11,POV002L09P,P,POV,285.0000000000001,0,488.0000000000001,445.0
2023-03-11,POV005L04P,P,POV,131.0,0,219.0,229.0
2023-03-11,POV500M24P,P,POV,296.0,0,900.0,502.0
2023-03-11,SE200G24P,S,SE,30.0,0,62.03500000000001,15.0
2023-03-11,SE500G24P,S,SE,91.083,500,568.0,499.0
2023-03-11,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-03-11,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-03-11,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-03-11,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-03-11,SOP001L12P,S,SOP,0.0,0,40.0,0.0
2023-03-11,SOS001L12P,S,SOS,4573.082971014493,8746,11470.16603260869,5698.0
2023-03-11,SOS002L09P,S,SOS,1458.0,6456,5376.999999999998,2765.0
2023-03-11,SOS003L04P,S,SOS,866.4999999999998,3000,2697.0,470.0
2023-03-11,SOS005L04P,S,SOS,4088.75,11652,12028.5,5523.0
2023-03-11,SOS008L02P,S,SOS,132.0,0,245.9999999999999,360.0
2023-03-11,SOS250M48P,S,SOS,10.0,0,12.0,0.0
2023-03-11,SOS500M24P,S,SOS,1353.999999999999,3420,3706.0,2240.0
2023-03-12,AT5X5K,A,AT,690.0,500,438.0,152.0
2023-03-12,ATN01K24P,A,ATN,3098.0,1000,1530.667,1094.0
2023-03-12,ATN02K12P,A,ATN,669.0,205,415.0,935.0
2023-03-12,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-03-12,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-03-12,ATWWP001K24P,A,ATWWP,65.0,0,61.0,9.0
2023-03-12,ATWWP002K12P,A,ATWWP,92.0,0,21.0,40.0
2023-03-12,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-03-12,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-03-12,MAC1K25P,M,MAC,0.0,0,0.0,0.0
2023-03-12,MAHS025K,M,MAHS,7.0,0,35.0,0.0
2023-03-12,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-03-12,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-03-12,MAR01K24P,M,MAR,1087.0,565,359.0,130.0
2023-03-12,MAR02K12P,M,MAR,113.0,0,131.0,310.0
2023-03-12,MASR025K,M,MASR,210.0,0,18.0,0.0
2023-03-12,POP001L12P,P,POP,6320.000000000002,4928,2482.0,2460.0
2023-03-12,POP002L09P,P,POP,15.0,509,3.0,0.0
2023-03-12,POP005L04P,P,POP,160.0,300,95.0,140.0
2023-03-12,POP015K,P,POP,0.0,0,0.0,0.0
2023-03-12,POP500M24P,P,POP,460.9999999999999,501,243.0,400.0
2023-03-12,POPF01L12P,P,POPF,671.0,352,122.0,150.0
2023-03-12,POV001L24P,P,POV,7042.999999999997,2000,1553.0,1854.0
2023-03-12,POV002L09P,P,POV,15.0,1008,512.0000000000001,589.0
2023-03-12,POV005L04P,P,POV,1345.0,1200,354.0,350.0
2023-03-12,POV500M24P,P,POV,4111.999999999999,1234,1018.0,986.0
2023-03-12,SE200G24P,S,SE,150.0,0,44.0,8.0
2023-03-12,SE500G24P,S,SE,1157.0,520,216.0,300.0
2023-03-12,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-03-12,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-03-12,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-03-12,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-03-12,SOP001L12P,S,SOP,280.0,300,5.0,0.0
2023-03-12,SOS001L12P,S,SOS,23724.83297101448,16262,9239.082971014492,8455.0
2023-03-12,SOS002L09P,S,SOS,70.0,3500,5850.439975845412,8351.0
2023-03-12,SOS003L04P,S,SOS,3784.000000000004,2000,1551.999999999999,1702.0
2023-03-12,SOS005L04P,S,SOS,25023.99999999999,15000,11336.0,13222.0
2023-03-12,SOS008L02P,S,SOS,1004.0,0,971.0,436.0
2023-03-12,SOS250M48P,S,SOS,515.9999999999998,0,0.0,0.0
2023-03-12,SOS500M24P,S,SOS,8503.99999999999,4538,3222.000000000001,3148.0
2023-03-13,AT5X5K,A,AT,325.0,0,622.8,581.0
2023-03-13,ATN01K24P,A,ATN,2082.0,1060,2035.167,1546.0
2023-03-13,ATN02K12P,A,ATN,118.0,312,426.0,613.0
2023-03-13,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-03-13,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-03-13,ATWWP001K24P,A,ATWWP,16.0,0,62.0,24.0
2023-03-13,ATWWP002K12P,A,ATWWP,21.0,0,54.0,20.0
2023-03-13,EEA200G24P,E,EEA,0.0,0,0.0,0.0
2023-03-13,EEA500G12P,E,EEA,0.0,0,0.0,0.0
2023-03-13,MAC1K25P,M,MAC,70.0,0,0.0,0.0
2023-03-13,MAHS025K,M,MAHS,0.0,0,2.0,20.0
2023-03-13,MAP1K25P,M,MAP,0.0,0,0.0,0.0
2023-03-13,MAPA1K24P,M,MAPA,0.0,0,0.0,0.0
2023-03-13,MAR01K24P,M,MAR,1164.0,0,1080.417,2035.0
2023-03-13,MAR02K12P,M,MAR,15.0,302,149.0,170.0
2023-03-13,MASR025K,M,MASR,0.0,0,80.0,0.0
2023-03-13,POP001L12P,P,POP,5298.0,5702,1167.9999999999998,1580.0
2023-03-13,POP002L09P,P,POP,0.0,502,105.0,293.0
2023-03-13,POP005L04P,P,POP,151.0,0,165.0,150.0
2023-03-13,POP015K,P,POP,0.0,0,0.0,0.0
2023-03-13,POP500M24P,P,POP,413.0,500,346.0,210.0
2023-03-13,POPF01L12P,P,POPF,220.0,834,307.0000000000001,170.0
2023-03-13,POV001L24P,P,POV,3819.999999999999,2838,2191.0,1817.0
2023-03-13,POV002L09P,P,POV,0.0,1503,245.0,330.0
2023-03-13,POV005L04P,P,POV,909.0000000000002,0,523.0,518.0
2023-03-13,POV500M24P,P,POV,2129.0,1100,1002.0,655.0
2023-03-13,SE200G24P,S,SE,75.0,300,25.965,0.0
2023-03-13,SE500G24P,S,SE,699.0,0,623.583,971.0
2023-03-13,SO0001L12P,S,SO,0.0,0,0.0,0.0
2023-03-13,SO0002L09P,S,SO,0.0,0,0.0,0.0
2023-03-13,SO0005L04P,S,SO,0.0,0,0.0,0.0
2023-03-13,SO0500M24P,S,SO,0.0,0,0.0,0.0
2023-03-13,SOP001L12P,S,SOP,49.99999999999999,300,28.0,15.0
2023-03-13,SOS001L12P,S,SOS,15445.0,10740,16336.24592391304,14997.0
2023-03-13,SOS002L09P,S,SOS,127.7769927536232,2001,4081.892995169082,5171.0
2023-03-13,SOS003L04P,S,SOS,2056.000000000002,3027,2871.0,3072.0
2023-03-13,SOS005L04P,S,SOS,15070.0,18000,18111.75,14701.0
2023-03-13,SOS008L02P,S,SOS,460.0000000000001,0,827.0000000000001,1927.0
2023-03-13,SOS250M48P,S,SOS,21.0,0,0.0,0.0
2023-03-13,SOS500M24P,S,SOS,5258.000000000001,2007,5305.000000000004,3530.0
2023-03-14,AT5X5K,A,AT,403.0,0,597.0,370.0
2023-03-14,ATN01K24P,A,ATN,2081.0,2000,1587.0,1690.0
2023-03-14,ATN02K12P,A,ATN,428.5,500,496.0,366.0
2023-03-14,ATPA1K24P,A,ATPA,0.0,0,0.0,0.0
2023-03-14,ATPPCH5X5K,A,ATPPCH,0.0,0,0.0,0.0
2023-03-14,ATWWP001K24P,A,ATWWP,16.0,0,28.0,31.0
